Date,Status,Quantity
30/06/2023 21:34:05,Out of stock,0
01/07/2023 04:12:12,Out of stock,0
01/07/2023 05:26:53,Out of stock,0
01/07/2023 05:34:53,Out of stock,0
01/07/2023 06:30:43,Out of stock,0
01/07/2023 07:09:27,Out of stock,0
01/07/2023 07:48:43,Out of stock,0
01/07/2023 08:37:36,Out of stock,0
01/07/2023 10:29:30,Out of stock,0
01/07/2023 12:19:02,Out of stock,0
01/07/2023 12:52:47,Out of stock,0
01/07/2023 14:25:29,Out of stock,0
01/07/2023 15:09:40,Out of stock,0
01/07/2023 15:48:36,Out of stock,0
01/07/2023 18:38:43,Out of stock,0
01/07/2023 19:48:37,Out of stock,0
01/07/2023 21:21:15,Out of stock,0
01/07/2023 21:33:59,Out of stock,0
01/07/2023 21:48:43,Out of stock,0
01/07/2023 22:26:47,Out of stock,0
01/07/2023 22:48:37,Out of stock,0
02/07/2023 04:12:08,Out of stock,0
02/07/2023 04:48:44,Out of stock,0
02/07/2023 06:12:58,Out of stock,0
02/07/2023 09:09:21,Out of stock,0
02/07/2023 09:48:52,Out of stock,0
02/07/2023 11:08:16,Out of stock,0
02/07/2023 11:20:38,Out of stock,0
02/07/2023 13:36:28,Out of stock,0
02/07/2023 14:25:32,Out of stock,0
02/07/2023 14:33:47,Out of stock,0
02/07/2023 15:23:53,Out of stock,0
02/07/2023 16:31:25,Out of stock,0
02/07/2023 18:48:50,Out of stock,0
02/07/2023 19:48:32,Out of stock,0
02/07/2023 22:48:42,Out of stock,0
02/07/2023 23:48:46,Out of stock,0
03/07/2023 05:28:07,Out of stock,0
03/07/2023 06:14:26,Out of stock,0
03/07/2023 07:10:35,Out of stock,0
03/07/2023 07:48:47,Out of stock,0
03/07/2023 09:11:20,Out of stock,0
03/07/2023 09:34:13,Out of stock,0
03/07/2023 09:48:40,Out of stock,0
03/07/2023 12:22:40,Out of stock,0
03/07/2023 13:48:41,Out of stock,0
03/07/2023 14:09:56,Out of stock,0
03/07/2023 15:34:45,Out of stock,0
03/07/2023 16:12:59,Out of stock,0
03/07/2023 19:20:38,Out of stock,0
03/07/2023 20:35:53,Out of stock,0
03/07/2023 20:48:33,Out of stock,0
04/07/2023 06:14:42,Out of stock,0
04/07/2023 06:33:58,Out of stock,0
04/07/2023 07:10:31,Out of stock,0
04/07/2023 07:23:45,Out of stock,0
04/07/2023 07:34:30,Out of stock,0
04/07/2023 09:26:24,Out of stock,0
04/07/2023 09:35:15,Out of stock,0
04/07/2023 10:33:13,Out of stock,0
04/07/2023 11:22:33,Out of stock,0
04/07/2023 17:48:31,Out of stock,0
04/07/2023 18:13:41,Out of stock,0
04/07/2023 19:48:42,Out of stock,0
04/07/2023 20:48:39,Out of stock,0
04/07/2023 21:34:44,Out of stock,0
04/07/2023 22:29:38,Out of stock,0
04/07/2023 23:11:00,Out of stock,0
05/07/2023 03:18:30,Out of stock,0
05/07/2023 03:51:11,Out of stock,0
05/07/2023 08:48:57,Out of stock,0
05/07/2023 09:11:53,Out of stock,0
05/07/2023 10:12:18,Out of stock,0
05/07/2023 13:00:45,Out of stock,0
05/07/2023 19:34:29,Out of stock,0
05/07/2023 20:11:42,Out of stock,0
05/07/2023 20:27:48,Out of stock,0
05/07/2023 21:24:20,Out of stock,0
05/07/2023 22:41:02,Out of stock,0
05/07/2023 23:35:09,Out of stock,0
06/07/2023 02:44:18,Out of stock,0
06/07/2023 03:51:39,Out of stock,0
06/07/2023 04:13:45,Out of stock,0
06/07/2023 04:33:03,Out of stock,0
06/07/2023 09:48:51,Out of stock,0
06/07/2023 13:00:12,Out of stock,0
06/07/2023 18:39:44,Out of stock,0
06/07/2023 19:08:43,Out of stock,0
06/07/2023 21:09:53,Out of stock,0
06/07/2023 22:09:54,Out of stock,0
06/07/2023 23:11:05,Out of stock,0
07/07/2023 01:05:22,Out of stock,0
07/07/2023 02:41:04,Out of stock,0
07/07/2023 05:10:38,Out of stock,0
07/07/2023 07:48:51,Out of stock,0
07/07/2023 08:13:44,Out of stock,0
07/07/2023 09:25:04,Out of stock,0
07/07/2023 09:34:20,Out of stock,0
07/07/2023 13:19:49,Out of stock,0
07/07/2023 15:10:55,Out of stock,0
07/07/2023 15:26:36,Out of stock,0
07/07/2023 18:48:39,Out of stock,0
07/07/2023 19:34:05,Out of stock,0
07/07/2023 20:48:49,Out of stock,0
07/07/2023 22:48:40,Out of stock,0
08/07/2023 03:50:03,Out of stock,0
08/07/2023 04:12:41,Out of stock,0
08/07/2023 05:35:41,Out of stock,0
08/07/2023 06:12:58,Out of stock,0
08/07/2023 07:21:52,Out of stock,0
08/07/2023 08:28:39,Out of stock,0
08/07/2023 09:09:38,Out of stock,0
08/07/2023 10:10:20,Out of stock,0
08/07/2023 11:08:15,Out of stock,0
08/07/2023 12:19:01,Out of stock,0
08/07/2023 12:52:17,Out of stock,0
08/07/2023 13:29:20,Out of stock,0
08/07/2023 13:37:20,Out of stock,0
08/07/2023 14:34:20,Out of stock,0
08/07/2023 15:24:16,Out of stock,0
08/07/2023 16:12:41,Out of stock,0
08/07/2023 16:48:35,Out of stock,0
08/07/2023 19:33:53,Out of stock,0
08/07/2023 20:10:22,Out of stock,0
08/07/2023 22:27:18,Out of stock,0
08/07/2023 22:48:43,Out of stock,0
08/07/2023 23:34:38,Out of stock,0
09/07/2023 02:50:08,Out of stock,0
09/07/2023 03:26:38,Out of stock,0
09/07/2023 05:35:59,Out of stock,0
09/07/2023 05:48:30,Out of stock,0
09/07/2023 06:48:37,Out of stock,0
09/07/2023 08:38:07,Out of stock,0
09/07/2023 09:23:04,Out of stock,0
09/07/2023 09:34:16,Out of stock,0
09/07/2023 10:29:30,Out of stock,0
09/07/2023 11:20:46,Out of stock,0
09/07/2023 13:29:29,Out of stock,0
09/07/2023 16:48:40,Out of stock,0
09/07/2023 17:48:32,Out of stock,0
09/07/2023 18:29:22,Out of stock,0
09/07/2023 18:48:37,Out of stock,0
09/07/2023 19:34:02,Out of stock,0
09/07/2023 20:48:31,Out of stock,0
09/07/2023 21:48:28,Out of stock,0
09/07/2023 23:10:16,Out of stock,0
09/07/2023 23:48:32,Out of stock,0
10/07/2023 04:13:11,Out of stock,0
10/07/2023 05:10:43,Out of stock,0
10/07/2023 05:28:24,Out of stock,0
10/07/2023 06:48:36,Out of stock,0
10/07/2023 12:21:02,Out of stock,0
10/07/2023 13:24:39,Out of stock,0
10/07/2023 13:38:40,Out of stock,0
10/07/2023 15:48:50,Out of stock,0
10/07/2023 16:37:54,Out of stock,0
10/07/2023 17:36:45,Out of stock,0
10/07/2023 18:13:35,Out of stock,0
10/07/2023 19:48:40,Out of stock,0
10/07/2023 20:26:27,Out of stock,0
11/07/2023 03:48:45,Out of stock,0
11/07/2023 07:23:35,Out of stock,0
11/07/2023 07:34:18,Out of stock,0
11/07/2023 09:48:31,Out of stock,0
11/07/2023 10:12:04,Out of stock,0
11/07/2023 14:38:44,Out of stock,0
11/07/2023 16:35:05,Out of stock,0
11/07/2023 18:13:24,Out of stock,0
11/07/2023 18:31:22,Out of stock,0
11/07/2023 21:34:28,Out of stock,0
12/07/2023 02:40:28,Out of stock,0
12/07/2023 03:34:36,Out of stock,0
12/07/2023 04:48:39,Out of stock,0
12/07/2023 06:48:42,Out of stock,0
12/07/2023 07:48:41,Out of stock,0
12/07/2023 09:10:49,Out of stock,0
12/07/2023 09:34:18,Out of stock,0
12/07/2023 10:11:36,Out of stock,0
12/07/2023 11:08:58,Out of stock,0
12/07/2023 13:38:39,Out of stock,0
12/07/2023 14:09:52,Out of stock,0
12/07/2023 14:28:18,Out of stock,0
12/07/2023 14:48:48,Out of stock,0
12/07/2023 15:10:52,Out of stock,0
12/07/2023 15:48:36,Out of stock,0
12/07/2023 17:48:50,Out of stock,0
12/07/2023 19:20:07,Out of stock,0
12/07/2023 19:48:46,Out of stock,0
12/07/2023 21:22:10,Out of stock,0
12/07/2023 22:09:50,Out of stock,0
12/07/2023 22:28:08,Out of stock,0
13/07/2023 03:41:18,Out of stock,0
13/07/2023 07:34:34,Out of stock,0
13/07/2023 08:13:37,Out of stock,0
13/07/2023 08:31:27,Out of stock,0
13/07/2023 09:10:54,Out of stock,0
13/07/2023 09:48:40,Out of stock,0
13/07/2023 11:34:16,Out of stock,0
13/07/2023 13:43:42,Out of stock,0
13/07/2023 13:51:46,Out of stock,0
13/07/2023 14:27:56,Out of stock,0
13/07/2023 14:37:55,,1
13/07/2023 14:48:38,Out of stock,0
13/07/2023 15:11:07,Out of stock,0
13/07/2023 15:25:01,Out of stock,0
13/07/2023 15:34:34,Out of stock,0
13/07/2023 15:48:46,Out of stock,0
13/07/2023 16:13:36,,1
13/07/2023 16:33:14,Out of stock,0
13/07/2023 16:48:42,,1
13/07/2023 17:09:29,Out of stock,0
13/07/2023 17:27:18,Out of stock,0
13/07/2023 17:36:01,Out of stock,0
13/07/2023 17:48:48,Out of stock,0
13/07/2023 18:13:14,Out of stock,0
13/07/2023 18:31:16,Out of stock,0
13/07/2023 18:48:35,Out of stock,0
13/07/2023 19:07:08,Out of stock,0
13/07/2023 19:19:23,Out of stock,0
13/07/2023 19:34:00,Out of stock,0
13/07/2023 19:48:38,Out of stock,0
13/07/2023 20:11:17,Out of stock,0
13/07/2023 20:26:39,Out of stock,0
13/07/2023 20:35:09,,1
13/07/2023 20:48:45,,1
13/07/2023 21:09:42,Out of stock,0
13/07/2023 21:22:35,Out of stock,0
13/07/2023 21:34:39,,1
13/07/2023 21:48:56,Out of stock,0
13/07/2023 22:09:55,Out of stock,0
13/07/2023 22:28:18,Out of stock,0
13/07/2023 22:37:47,Out of stock,0
13/07/2023 22:48:47,Out of stock,0
13/07/2023 23:11:03,Out of stock,0
13/07/2023 23:25:01,Out of stock,0
13/07/2023 23:34:23,Out of stock,0
13/07/2023 23:48:34,Out of stock,0
14/07/2023 01:04:21,,1
14/07/2023 02:43:05,,1
14/07/2023 03:17:20,Out of stock,0
14/07/2023 03:40:43,Out of stock,0
14/07/2023 03:48:54,,1
14/07/2023 04:12:55,Out of stock,0
14/07/2023 04:31:00,Out of stock,0
14/07/2023 04:48:38,Out of stock,0
14/07/2023 05:10:27,Out of stock,0
14/07/2023 05:28:02,Out of stock,0
14/07/2023 05:37:41,Out of stock,0
14/07/2023 05:48:44,Out of stock,0
14/07/2023 06:14:31,Out of stock,0
14/07/2023 06:33:09,Out of stock,0
14/07/2023 06:48:45,Out of stock,0
14/07/2023 07:10:03,Out of stock,0
14/07/2023 07:23:24,,1
14/07/2023 07:34:33,,1
14/07/2023 07:48:40,Out of stock,0
14/07/2023 08:13:20,,1
14/07/2023 08:31:10,Out of stock,0
14/07/2023 08:48:34,Out of stock,0
14/07/2023 09:10:31,,1
14/07/2023 09:24:22,Out of stock,0
14/07/2023 09:34:21,Out of stock,0
14/07/2023 09:48:41,,1
14/07/2023 10:11:22,,1
14/07/2023 10:30:53,,1
14/07/2023 10:48:40,,1
14/07/2023 11:08:49,,1
14/07/2023 11:21:36,Out of stock,0
14/07/2023 11:34:04,,1
14/07/2023 11:48:29,Out of stock,0
14/07/2023 12:20:48,,1
14/07/2023 12:56:19,Out of stock,0
14/07/2023 13:19:56,,1
14/07/2023 13:36:07,Out of stock,0
14/07/2023 13:48:30,Out of stock,0
14/07/2023 14:10:04,,1
14/07/2023 14:27:28,Out of stock,0
14/07/2023 14:37:05,Out of stock,0
14/07/2023 14:48:58,Out of stock,0
14/07/2023 15:10:54,Out of stock,0
14/07/2023 15:26:17,Out of stock,0
14/07/2023 15:35:13,Out of stock,0
14/07/2023 15:48:39,Out of stock,0
14/07/2023 16:13:43,Out of stock,0
14/07/2023 16:33:43,Out of stock,0
14/07/2023 16:48:50,Out of stock,0
14/07/2023 17:09:19,Out of stock,0
14/07/2023 17:25:49,Out of stock,0
14/07/2023 17:34:19,Out of stock,0
14/07/2023 17:49:03,,1
14/07/2023 18:12:52,Out of stock,0
14/07/2023 18:30:22,Out of stock,0
14/07/2023 18:41:18,Out of stock,0
14/07/2023 18:49:23,Out of stock,0
14/07/2023 19:08:43,Out of stock,0
14/07/2023 19:20:04,,1
14/07/2023 19:34:04,Out of stock,0
14/07/2023 19:48:51,Out of stock,0
14/07/2023 20:11:14,,1
14/07/2023 20:26:02,Out of stock,0
14/07/2023 20:34:50,Out of stock,0
14/07/2023 20:48:37,Out of stock,0
14/07/2023 21:09:14,Out of stock,0
14/07/2023 21:22:23,Out of stock,0
14/07/2023 21:34:10,Out of stock,0
14/07/2023 21:48:41,,1
14/07/2023 22:09:48,Out of stock,0
14/07/2023 22:27:54,Out of stock,0
14/07/2023 22:37:33,Out of stock,0
14/07/2023 22:48:46,,1
14/07/2023 23:10:19,,1
14/07/2023 23:24:19,Out of stock,0
14/07/2023 23:34:45,Out of stock,0
14/07/2023 23:48:54,Out of stock,0
15/07/2023 01:02:15,Out of stock,0
15/07/2023 02:44:18,Out of stock,0
15/07/2023 03:21:07,Out of stock,0
15/07/2023 03:41:32,Out of stock,0
15/07/2023 03:49:27,Out of stock,0
15/07/2023 04:12:20,Out of stock,0
15/07/2023 04:30:09,,1
15/07/2023 04:40:19,Out of stock,0
15/07/2023 04:48:45,Out of stock,0
15/07/2023 05:10:21,Out of stock,0
15/07/2023 05:28:25,Out of stock,0
15/07/2023 05:37:09,Out of stock,0
15/07/2023 05:48:38,Out of stock,0
15/07/2023 06:13:19,,1
15/07/2023 06:30:46,Out of stock,0
15/07/2023 06:48:38,Out of stock,0
15/07/2023 07:09:32,,1
15/07/2023 07:22:16,Out of stock,0
15/07/2023 07:34:06,,1
15/07/2023 07:48:30,Out of stock,0
15/07/2023 08:12:53,Out of stock,0
15/07/2023 08:29:25,,1
15/07/2023 08:38:46,Out of stock,0
15/07/2023 08:48:47,Out of stock,0
15/07/2023 09:09:36,Out of stock,0
15/07/2023 09:22:45,Out of stock,0
15/07/2023 09:34:25,,1
15/07/2023 09:48:55,Out of stock,0
15/07/2023 10:10:18,Out of stock,0
15/07/2023 10:29:26,Out of stock,0
15/07/2023 10:39:05,Out of stock,0
15/07/2023 10:48:43,Out of stock,0
15/07/2023 11:08:30,Out of stock,0
15/07/2023 11:20:28,Out of stock,0
15/07/2023 11:33:55,Out of stock,0
15/07/2023 11:48:49,,1
15/07/2023 12:18:48,,1
15/07/2023 12:51:57,Out of stock,0
15/07/2023 13:15:01,Out of stock,0
15/07/2023 13:29:41,Out of stock,0
15/07/2023 13:37:38,Out of stock,0
15/07/2023 13:48:38,Out of stock,0
15/07/2023 14:08:47,Out of stock,0
15/07/2023 14:26:07,,1
15/07/2023 14:33:59,,1
15/07/2023 14:48:35,Out of stock,0
15/07/2023 15:09:47,Out of stock,0
15/07/2023 15:24:35,Out of stock,0
15/07/2023 15:34:15,Out of stock,0
15/07/2023 15:48:36,Out of stock,0
15/07/2023 16:12:29,,1
15/07/2023 16:32:06,Out of stock,0
15/07/2023 16:48:53,Out of stock,0
15/07/2023 17:08:41,Out of stock,0
15/07/2023 17:25:40,Out of stock,0
15/07/2023 17:33:53,Out of stock,0
15/07/2023 17:48:44,,1
15/07/2023 18:12:20,Out of stock,0
15/07/2023 18:29:17,Out of stock,0
15/07/2023 18:38:52,,1
15/07/2023 18:48:46,Out of stock,0
15/07/2023 19:07:52,Out of stock,0
15/07/2023 19:19:07,Out of stock,0
15/07/2023 19:34:06,Out of stock,0
15/07/2023 19:48:42,Out of stock,0
15/07/2023 20:10:22,Out of stock,0
15/07/2023 20:24:26,,1
15/07/2023 20:34:26,Out of stock,0
15/07/2023 20:48:39,Out of stock,0
15/07/2023 21:08:52,Out of stock,0
15/07/2023 21:21:31,Out of stock,0
15/07/2023 21:34:14,Out of stock,0
15/07/2023 21:48:32,,1
15/07/2023 22:09:34,,1
15/07/2023 22:27:12,,1
15/07/2023 22:35:45,Out of stock,0
15/07/2023 22:48:37,Out of stock,0
15/07/2023 23:09:52,,1
15/07/2023 23:23:21,Out of stock,0
15/07/2023 23:35:06,Out of stock,0
15/07/2023 23:48:35,Out of stock,0
16/07/2023 01:10:59,,1
16/07/2023 02:54:01,,1
16/07/2023 03:29:21,Out of stock,0
16/07/2023 03:44:41,Out of stock,0
16/07/2023 03:52:38,Out of stock,0
16/07/2023 04:12:06,Out of stock,0
16/07/2023 04:29:38,,1
16/07/2023 04:39:42,Out of stock,0
16/07/2023 04:48:48,Out of stock,0
16/07/2023 05:09:46,Out of stock,0
16/07/2023 05:27:04,Out of stock,0
16/07/2023 05:35:33,Out of stock,0
16/07/2023 05:48:35,Out of stock,0
16/07/2023 06:13:05,Out of stock,0
16/07/2023 06:30:45,Out of stock,0
16/07/2023 06:48:43,Out of stock,0
16/07/2023 07:09:23,Out of stock,0
16/07/2023 07:21:59,,1
16/07/2023 07:34:03,Out of stock,0
16/07/2023 07:48:34,Out of stock,0
16/07/2023 08:12:30,Out of stock,0
16/07/2023 08:28:57,,1
16/07/2023 08:38:07,,1
16/07/2023 08:48:48,,1
16/07/2023 09:09:36,,1
16/07/2023 09:22:38,Out of stock,0
16/07/2023 09:34:26,Out of stock,0
16/07/2023 09:48:36,Out of stock,0
16/07/2023 10:10:38,Out of stock,0
16/07/2023 10:29:25,Out of stock,0
16/07/2023 10:38:52,,1
16/07/2023 10:48:33,Out of stock,0
16/07/2023 11:08:20,,1
16/07/2023 11:20:33,Out of stock,0
16/07/2023 11:33:56,Out of stock,0
16/07/2023 11:48:44,Out of stock,0
16/07/2023 12:18:33,Out of stock,0
16/07/2023 12:51:52,,1
16/07/2023 13:14:53,Out of stock,0
16/07/2023 13:28:57,,1
16/07/2023 13:36:57,Out of stock,0
16/07/2023 13:48:49,Out of stock,0
16/07/2023 14:08:34,Out of stock,0
16/07/2023 14:25:44,Out of stock,0
16/07/2023 14:33:50,Out of stock,0
16/07/2023 14:48:41,,1
16/07/2023 15:09:51,Out of stock,0
16/07/2023 15:24:23,Out of stock,0
16/07/2023 15:34:11,,1
16/07/2023 15:48:37,Out of stock,0
16/07/2023 16:12:33,Out of stock,0
16/07/2023 16:32:39,Out of stock,0
16/07/2023 16:48:35,Out of stock,0
16/07/2023 17:08:50,,1
16/07/2023 17:26:06,Out of stock,0
16/07/2023 17:34:40,Out of stock,0
16/07/2023 17:48:44,Out of stock,0
16/07/2023 18:12:24,Out of stock,0
16/07/2023 18:29:14,Out of stock,0
16/07/2023 18:39:06,,1
16/07/2023 18:48:40,,1
16/07/2023 19:08:00,,1
16/07/2023 19:19:29,,1
16/07/2023 19:34:05,Out of stock,0
16/07/2023 19:48:52,,1
16/07/2023 20:10:20,Out of stock,0
16/07/2023 20:24:38,,1
16/07/2023 20:34:15,Out of stock,0
16/07/2023 20:48:30,Out of stock,0
16/07/2023 21:08:47,Out of stock,0
16/07/2023 21:21:31,Out of stock,0
16/07/2023 21:34:13,,1
16/07/2023 21:48:42,,1
16/07/2023 22:09:36,,1
16/07/2023 22:27:18,Out of stock,0
16/07/2023 22:36:28,Out of stock,0
16/07/2023 22:48:40,Out of stock,0
16/07/2023 23:10:05,Out of stock,0
16/07/2023 23:23:52,,1
16/07/2023 23:34:41,Out of stock,0
16/07/2023 23:48:49,Out of stock,0
17/07/2023 01:06:05,Out of stock,0
17/07/2023 02:47:49,Out of stock,0
17/07/2023 03:25:56,Out of stock,0
17/07/2023 03:41:58,Out of stock,0
17/07/2023 09:26:01,Out of stock,0
17/07/2023 10:32:30,Out of stock,0
17/07/2023 11:34:17,Out of stock,0
17/07/2023 13:39:54,Out of stock,0
17/07/2023 18:13:40,Out of stock,0
17/07/2023 18:48:46,Out of stock,0
17/07/2023 22:34:59,Out of stock,0
17/07/2023 22:48:50,Out of stock,0
17/07/2023 23:48:37,Out of stock,0
18/07/2023 02:47:46,Out of stock,0
18/07/2023 03:48:32,Out of stock,0
18/07/2023 04:38:06,Out of stock,0
18/07/2023 04:48:31,Out of stock,0
18/07/2023 07:10:01,Out of stock,0
18/07/2023 08:30:12,Out of stock,0
18/07/2023 08:40:03,Out of stock,0
18/07/2023 11:20:41,Out of stock,0
18/07/2023 13:17:10,Out of stock,0
18/07/2023 13:48:55,Out of stock,0
18/07/2023 15:48:35,Out of stock,0
18/07/2023 16:13:53,Out of stock,0
18/07/2023 21:08:49,Out of stock,0
18/07/2023 21:48:46,Out of stock,0
18/07/2023 22:08:51,Out of stock,0
18/07/2023 22:25:51,Out of stock,0
18/07/2023 23:21:57,Out of stock,0
19/07/2023 06:38:07,Out of stock,0
19/07/2023 08:36:03,Out of stock,0
19/07/2023 09:34:13,Out of stock,0
19/07/2023 11:33:43,Out of stock,0
19/07/2023 13:28:17,Out of stock,0
19/07/2023 13:36:23,Out of stock,0
19/07/2023 14:25:48,Out of stock,0
19/07/2023 15:48:45,Out of stock,0
19/07/2023 17:24:45,Out of stock,0
19/07/2023 18:48:44,Out of stock,0
19/07/2023 19:48:32,Out of stock,0
19/07/2023 20:23:03,Out of stock,0
19/07/2023 22:48:38,Out of stock,0
20/07/2023 02:38:49,Out of stock,0
20/07/2023 02:48:55,Out of stock,0
20/07/2023 03:48:33,Out of stock,0
20/07/2023 04:48:35,Out of stock,0
20/07/2023 06:48:30,Out of stock,0
20/07/2023 07:09:20,Out of stock,0
20/07/2023 07:20:56,Out of stock,0
20/07/2023 09:09:55,Out of stock,0
20/07/2023 09:48:51,Out of stock,0
20/07/2023 10:36:28,Out of stock,0
20/07/2023 12:51:43,Out of stock,0
20/07/2023 17:33:48,Out of stock,0
20/07/2023 19:18:43,Out of stock,0
20/07/2023 20:23:15,Out of stock,0
20/07/2023 20:34:10,Out of stock,0
21/07/2023 03:22:43,Out of stock,0
21/07/2023 04:35:14,Out of stock,0
21/07/2023 05:25:17,Out of stock,0
21/07/2023 05:33:57,Out of stock,0
21/07/2023 08:12:27,Out of stock,0
21/07/2023 11:07:44,Out of stock,0
21/07/2023 13:26:40,Out of stock,0
21/07/2023 13:34:55,Out of stock,0
21/07/2023 13:48:46,Out of stock,0
21/07/2023 19:18:33,Out of stock,0
21/07/2023 21:34:04,Out of stock,0
21/07/2023 22:08:37,Out of stock,0
22/07/2023 03:33:56,Out of stock,0
22/07/2023 04:48:34,Out of stock,0
22/07/2023 05:08:49,Out of stock,0
22/07/2023 06:48:33,Out of stock,0
22/07/2023 07:48:48,Out of stock,0
22/07/2023 08:33:50,Out of stock,0
22/07/2023 08:48:34,Out of stock,0
22/07/2023 09:33:54,Out of stock,0
22/07/2023 11:18:45,Out of stock,0
22/07/2023 14:33:59,Out of stock,0
22/07/2023 15:08:39,Out of stock,0
22/07/2023 15:21:49,Out of stock,0
22/07/2023 15:33:46,Out of stock,0
22/07/2023 19:18:40,Out of stock,0
22/07/2023 21:07:48,Out of stock,0
22/07/2023 23:34:02,Out of stock,0
22/07/2023 23:48:36,Out of stock,0
23/07/2023 05:24:40,Out of stock,0
23/07/2023 06:12:11,Out of stock,0
23/07/2023 08:25:35,Out of stock,0
23/07/2023 11:07:23,Out of stock,0
23/07/2023 15:21:50,Out of stock,0
23/07/2023 15:33:56,Out of stock,0
23/07/2023 17:48:45,Out of stock,0
23/07/2023 18:11:04,Out of stock,0
23/07/2023 18:48:43,Out of stock,0
23/07/2023 22:48:31,Out of stock,0
23/07/2023 23:22:08,Out of stock,0
24/07/2023 00:55:57,Out of stock,0
24/07/2023 02:40:43,Out of stock,0
24/07/2023 02:50:25,Out of stock,0
24/07/2023 04:27:28,Out of stock,0
24/07/2023 04:48:42,Out of stock,0
24/07/2023 05:48:45,Out of stock,0
24/07/2023 06:29:47,Out of stock,0
24/07/2023 10:10:38,Out of stock,0
24/07/2023 11:08:02,Out of stock,0
24/07/2023 16:40:40,Out of stock,0
